data,preco_fechamento,origem
2020-09-08 12:12:45.534022,119.7,real
2020-09-09 12:12:45.534022,120.19,real
2020-09-10 12:12:45.534022,117.58,real
2020-09-11 12:12:45.534022,117.71,real
2020-09-14 12:12:45.534022,115.71,real
2020-09-15 12:12:45.534022,118.35,real
2020-09-16 12:12:45.534022,119.2,real
2020-09-17 12:12:45.534022,120.6,real
2020-09-18 12:12:45.534022,123.0,real
2020-09-21 12:12:45.534022,124.01,real
2020-09-22 12:12:45.534022,125.11,real
2020-09-23 12:12:45.534022,126.37,real
2020-09-24 12:12:45.534022,126.06,real
2020-09-25 12:12:45.534022,128.67,real
2020-09-28 12:12:45.534022,127.33,real
2020-09-29 12:12:45.534022,125.79,real
2020-09-30 12:12:45.534022,126.21,real
2020-10-01 12:12:45.534022,124.47,real
2020-10-02 12:12:45.534022,125.32,real
2020-10-05 12:12:45.534022,122.9,real
2020-10-06 12:12:45.534022,122.94,real
2020-10-07 12:12:45.534022,124.31,real
2020-10-08 12:12:45.534022,125.84,real
2020-10-09 12:12:45.534022,125.45,real
2020-10-12 12:12:45.534022,126.12,real
2020-10-13 12:12:45.534022,124.96,real
2020-10-14 12:12:45.534022,127.11,real
2020-10-15 12:12:45.534022,126.75,real
2020-10-16 12:12:45.534022,126.7,real
2020-10-19 12:12:45.534022,125.03,real
2020-10-20 12:12:45.534022,125.27,real
2020-10-21 12:12:45.534022,124.44,real
2020-10-22 12:12:45.534022,124.92,real
2020-10-23 12:12:45.534022,123.84,real
2020-10-26 12:12:45.534022,123.15,real
2020-10-27 12:12:45.534022,123.16,real
2020-10-28 12:12:45.534022,125.68,real
2020-10-29 12:12:45.534022,124.64,real
2020-10-30 12:12:45.534022,124.17,real
2020-11-02 12:12:45.534022,124.65,real
2020-11-03 12:12:45.534022,125.07,real
2020-11-04 12:12:45.534022,123.31,real
2020-11-05 12:12:45.534022,123.4,real
2020-11-06 12:12:45.534022,128.18,real
2020-11-09 12:12:45.534022,124.45,real
2020-11-10 12:12:45.534022,122.3,real
2020-11-11 12:12:45.534022,121.21,real
2020-11-12 12:12:45.534022,122.26,real
2020-11-13 12:12:45.534022,120.56,real
2020-11-16 12:12:45.534022,121.46,real
2020-11-17 12:12:45.534022,122.09,real
2020-11-18 12:12:45.534022,122.44,real
2020-11-19 12:12:45.534022,124.22,real
2020-11-20 12:12:45.534022,124.92,real
2020-11-23 12:12:45.534022,122.76,real
2020-11-24 12:12:45.534022,120.25,real
2020-11-25 12:12:45.534022,120.51,real
2020-11-26 12:12:45.534022,118.83,real
2020-11-27 12:12:45.534022,118.09,real
2020-11-30 12:12:45.534022,118.95,real
2020-12-01 12:12:45.534022,121.73,real
2020-12-02 12:12:45.534022,120.94,real
2020-12-03 12:12:45.534022,121.67,real
2020-12-04 12:12:45.534022,121.09,real
2020-12-07 12:12:45.534022,120.57,real
2020-12-08 12:12:45.534022,122.01,real
2020-12-09 12:12:45.534022,121.97,real
2020-12-10 12:12:45.534022,124.07,real
2020-12-11 12:12:45.534022,131.49,real
2020-12-14 12:12:45.534022,127.79,real
2020-12-15 12:12:45.534022,127.21,real
2020-12-16 12:12:45.534022,125.1,real
2020-12-17 12:12:45.534022,125.94,real
2020-12-18 12:12:45.534022,124.89,real
2020-12-21 12:12:45.534022,125.93,real
2020-12-22 12:12:45.534022,125.52,real
2020-12-23 12:12:45.534022,117.37,real
2020-12-24 12:12:45.534022,115.06,real
2020-12-25 12:12:45.534022,115.76,real
2020-12-28 12:12:45.534022,116.0,real
2020-12-29 12:12:45.534022,112.22,real
2020-12-30 12:12:45.534022,110.56,real
2020-12-31 12:12:45.534022,106.65,real
2021-01-01 12:12:45.534022,108.91,real
2021-01-04 12:12:45.534022,111.66,real
2021-01-05 12:12:45.534022,112.91,real
2021-01-06 12:12:45.534022,114.16,real
2021-01-07 12:12:45.534022,111.9,real
2021-01-08 12:12:45.534022,114.77,real
2021-01-11 12:12:45.534022,114.04,real
2021-01-12 12:12:45.534022,115.53,real
2021-01-13 12:12:45.534022,117.91,real
2021-01-14 12:12:45.534022,117.2,real
2021-01-15 12:12:45.534022,114.5,real
2021-01-18 12:12:45.534022,116.85,real
2021-01-19 12:12:45.534022,118.36,real
2021-01-20 12:12:45.534022,117.7,real
2021-01-21 12:12:45.534022,116.77,real
2021-01-22 12:12:45.534022,117.18,real
2021-01-25 12:12:45.534022,116.94,real
2021-01-26 12:12:45.534022,120.09,real
2021-01-27 12:12:45.534022,124.42,real
2021-01-28 12:12:45.534022,124.2,real
2021-01-29 12:12:45.534022,124.35,real
2021-02-01 12:12:45.534022,123.52,real
2021-02-02 12:12:45.534022,123.16,real
2021-02-03 12:12:45.534022,124.62,real
2021-02-04 12:12:45.534022,123.61,real
2021-02-05 12:12:45.534022,127.2,real
2021-02-08 12:12:45.534022,124.7,real
2021-02-09 12:12:45.534022,125.71,real
2021-02-10 12:12:45.534022,126.79,real
2021-02-11 12:12:45.534022,124.96,real
2021-02-12 12:12:45.534022,124.27,real
2021-02-15 12:12:45.534022,123.53,real
2021-02-16 12:12:45.534022,125.93,real
2021-02-17 12:12:45.534022,125.55,real
2021-02-18 12:12:45.534022,125.55,real
2021-02-19 12:12:45.534022,125.85,real
2021-02-22 12:12:45.534022,123.39,real
2021-02-23 12:12:45.534022,123.61,real
2021-02-24 12:12:45.534022,123.9,real
2021-02-25 12:12:45.534022,124.69,real
2021-02-26 12:12:45.534022,124.82,real
2021-03-01 12:12:45.534022,123.8,real
2021-03-02 12:12:45.534022,124.34,real
2021-03-03 12:12:45.534022,125.88,real
2021-03-04 12:12:45.534022,123.94,real
2021-03-05 12:12:45.534022,126.14,real
2021-03-08 12:12:45.534022,129.29,real
2021-03-09 12:12:45.534022,128.99,real
2021-03-10 12:12:45.534022,128.53,real
2021-03-11 12:12:45.534022,128.58,real
2021-03-12 12:12:45.534022,129.21,real
2021-03-15 12:12:45.534022,126.92,real
2021-03-16 12:12:45.534022,128.97,real
2021-03-17 12:12:45.534022,128.39,real
2021-03-18 12:12:45.534022,129.02,real
2021-03-19 12:12:45.534022,130.08,real
2021-03-22 12:12:45.534022,131.65,real
2021-03-23 12:12:45.534022,118.61,real
2021-03-24 12:12:45.534022,118.58,real
2021-03-25 12:12:45.534022,122.49,real
2021-03-26 12:12:45.534022,122.47,real
2021-03-29 12:12:45.534022,120.08,real
2021-03-30 12:12:45.534022,119.11,real
2021-03-31 12:12:45.534022,120.54,real
2021-04-01 12:12:45.534022,119.44,real
2021-04-02 12:12:45.534022,119.12,real
2021-04-05 12:12:45.534022,121.02,real
2021-04-06 12:12:45.534022,121.79,real
2021-04-07 12:12:45.534022,123.61,real
2021-04-08 12:12:45.534022,122.1,real
2021-04-09 12:12:45.534022,122.24,real
2021-04-12 12:12:45.534022,120.91,real
2021-04-13 12:12:45.534022,120.8,real
2021-04-14 12:12:45.534022,120.07,real
2021-04-15 12:12:45.534022,119.97,real
2021-04-16 12:12:45.534022,120.73,real
2021-04-19 12:12:45.534022,118.99,real
2021-04-20 12:12:45.534022,120.86,real
2021-04-21 12:12:45.534022,120.71,real
2021-04-22 12:12:45.534022,123.21,real
2021-04-23 12:12:45.534022,122.47,real
2021-04-26 12:12:45.534022,118.93,real
2021-04-27 12:12:45.534022,120.74,real
2021-04-28 12:12:45.534022,120.33,real
2021-04-29 12:12:45.534022,122.36,real
2021-04-30 12:12:45.534022,120.11,real
2021-05-03 12:12:45.534022,122.83,real
2021-05-04 12:12:45.534022,124.81,real
2021-05-05 12:12:45.534022,124.18,real
2021-05-06 12:12:45.534022,127.87,real
2021-05-07 12:12:45.534022,127.14,real
2021-05-10 12:12:45.534022,127.61,real
2021-05-11 12:12:45.534022,128.58,real
2021-05-12 12:12:45.534022,128.24,real
2021-05-13 12:12:45.534022,129.03,real
2021-05-14 12:12:45.534022,130.06,real
2021-05-17 12:12:45.534022,128.9,real
2021-05-18 12:12:45.534022,130.55,real
2021-05-19 12:12:45.534022,130.46,real
2021-05-20 12:12:45.534022,130.62,real
2021-05-21 12:12:45.534022,133.07,real
2021-05-24 12:12:45.534022,136.38,real
2021-05-25 12:12:45.534022,135.86,real
2021-05-26 12:12:45.534022,134.72,real
2021-05-27 12:12:45.534022,133.26,real
2021-05-28 12:12:45.534022,133.23,real
2021-05-31 12:12:45.534022,135.93,real
2021-06-01 12:12:45.534022,134.22,real
2021-06-02 12:12:45.534022,134.93,real
2021-06-03 12:12:45.534022,135.12,real
2021-06-04 12:12:45.534022,135.73,real
2021-06-07 12:12:45.534022,134.59,real
2021-06-08 12:12:45.534022,131.18,real
2021-06-09 12:12:45.534022,132.63,real
2021-06-10 12:12:45.534022,132.58,real
2021-06-11 12:12:45.534022,133.59,real
2021-06-14 12:12:45.534022,133.12,real
2021-06-15 12:12:45.534022,138.16,real
2021-06-16 12:12:45.534022,143.55,real
2021-06-17 12:12:45.534022,141.28,real
2021-06-18 12:12:45.534022,142.43,real
2021-06-21 12:12:45.534022,141.57,real
2021-06-22 12:12:45.534022,142.01,real
2021-06-23 12:12:45.534022,143.0,real
2021-06-24 12:12:45.534022,144.24,real
2021-06-25 12:12:45.534022,141.88,real
2021-06-28 12:12:45.534022,144.75,real
2021-06-29 12:12:45.534022,145.75,real
2021-06-30 12:12:45.534022,145.22,real
2021-07-01 12:12:45.534022,148.42,real
2021-07-02 12:12:45.534022,145.46,real
2021-07-05 12:12:45.534022,146.17,real
2021-07-06 12:12:45.534022,144.22,real
2021-07-07 12:12:45.534022,141.3,real
2021-07-08 12:12:45.534022,144.17,real
2021-07-09 12:12:45.534022,144.68,real
2021-07-12 12:12:45.534022,145.11,real
2021-07-13 12:12:45.534022,143.91,real
2021-07-14 12:12:45.534022,143.19,real
2021-07-15 12:12:45.534022,143.88,real
2021-07-16 12:12:45.534022,144.74,real
2021-07-19 12:12:45.534022,144.72,real
2021-07-20 12:12:45.534022,143.79,real
2021-07-21 12:12:45.534022,143.38,real
2021-07-22 12:12:45.534022,143.82,real
2021-07-23 12:12:45.534022,143.74,real
2021-07-26 12:12:45.534022,144.19,real
2021-07-27 12:12:45.534022,145.72,real
2021-07-28 12:12:45.534022,145.55,real
2021-07-29 12:12:45.534022,147.42,real
2021-07-30 12:12:45.534022,148.02,real
2021-08-02 12:12:45.534022,149.07,real
2021-08-03 12:12:45.534022,150.67,real
2021-08-04 12:12:45.534022,150.54,real
2021-08-05 12:12:45.534022,151.28,real
2021-08-06 12:12:45.534022,150.03,real
2021-08-09 12:12:45.534022,149.36,real
2021-08-10 12:12:45.534022,147.83,real
2021-08-11 12:12:45.534022,145.6,real
2021-08-12 12:12:45.534022,143.12,real
2021-08-13 12:12:45.534022,146.65,real
2021-08-16 12:12:45.534022,146.36,real
2021-08-17 12:12:45.534022,144.61,real
2021-08-18 12:12:45.534022,145.44,real
2021-08-19 12:12:45.534022,146.84,real
2021-08-20 12:12:45.534022,145.29,real
2021-08-23 12:12:45.534022,145.55,real
2021-08-24 12:12:45.534022,146.59,real
2021-08-25 12:12:45.534022,146.84,real
2021-08-26 12:12:45.534022,140.02,real
2021-08-27 12:12:45.534022,138.78,real
2021-08-30 12:12:45.534022,139.82,real
2021-08-31 12:12:45.534022,140.74,real
2021-09-01 12:12:45.534022,141.52,real
2021-09-02 12:12:45.534022,140.92,real
2021-09-03 12:12:45.534022,140.28,real
2021-09-06 12:12:45.534022,139.82,real
2021-09-07 12:12:45.534022,140.45,real
2021-09-08 12:12:45.534022,138.9,real
2021-09-09 12:12:45.534022,137.92,real
2021-09-10 12:12:45.534022,139.97,real
2021-09-13 12:12:45.534022,141.3,real
2021-09-14 12:12:45.534022,140.71,real
2021-09-15 12:12:45.534022,141.34,real
2021-09-16 12:12:45.534022,142.77,real
2021-09-17 12:12:45.534022,142.75,real
2021-09-20 12:12:45.534022,141.77,real
2021-09-21 12:12:45.534022,141.93,real
2021-09-22 12:12:45.534022,140.96,real
2021-09-23 12:12:45.534022,141.42,real
2021-09-24 12:12:45.534022,144.07,real
2021-09-27 12:12:45.534022,142.76,real
2021-09-28 12:12:45.534022,142.77,real
2021-09-29 12:12:45.534022,144.09,real
2021-09-30 12:12:45.534022,141.25,real
2021-10-01 12:12:45.534022,141.38,real
2021-10-04 12:12:45.534022,142.13,real
2021-10-05 12:12:45.534022,143.07,real
2021-10-06 12:12:45.534022,143.18,real
2021-10-07 12:12:45.534022,143.59,real
2021-10-08 12:12:45.534022,142.42,real
2021-10-11 12:12:45.534022,139.47,real
2021-10-12 12:12:45.534022,138.02,real
2021-10-13 12:12:45.534022,139.11,real
2021-10-14 12:12:45.534022,139.62,real
2021-10-15 12:12:45.534022,139.84,real
2021-10-18 12:12:45.534022,139.86,real
2021-10-19 12:12:45.534022,138.78,real
2021-10-20 12:12:45.534022,139.41,real
2021-10-21 12:12:45.534022,138.97,real
2021-10-22 12:12:45.534022,140.34,real
2021-10-25 12:12:45.534022,139.3,real
2021-10-26 12:12:45.534022,140.01,real
2021-10-27 12:12:45.534022,139.58,real
2021-10-28 12:12:45.534022,138.06,real
2021-10-29 12:12:45.534022,138.67,real
2021-11-01 12:12:45.534022,137.74,real
2021-11-02 12:12:45.534022,137.02,real
2021-11-03 12:12:45.534022,138.15,real
2021-11-04 12:12:45.534022,136.22,real
2021-11-05 12:12:45.534022,137.2,real
2021-11-08 12:12:45.534022,136.43,real
2021-11-09 12:12:45.534022,135.23,real
2021-11-10 12:12:45.534022,134.31,real
2021-11-11 12:12:45.534022,132.97,real
2021-11-12 12:12:45.534022,134.63,real
2021-11-15 12:12:45.534022,136.73,real
2021-11-16 12:12:45.534022,137.49,real
2021-11-17 12:12:45.534022,138.56,real
2021-11-18 12:12:45.534022,137.47,real
2021-11-19 12:12:45.534022,139.18,real
2021-11-22 12:12:45.534022,138.93,real
2021-11-23 12:12:45.534022,143.32,real
2021-11-24 12:12:45.534022,144.11,real
2021-11-25 12:12:45.534022,143.15,real
2021-11-26 12:12:45.534022,142.36,real
2021-11-29 12:12:45.534022,141.81,real
2021-11-30 12:12:45.534022,143.22,real
2021-12-01 12:12:45.534022,142.43,real
2021-12-02 12:12:45.534022,140.47,real
2021-12-03 12:12:45.534022,140.76,real
2021-12-06 12:12:45.534022,143.39,real
2021-12-07 12:12:45.534022,144.61,real
2021-12-08 12:12:45.534022,142.32,real
2021-12-09 12:12:45.534022,141.98,real
2021-12-10 12:12:45.534022,141.9,real
2021-12-13 12:12:45.534022,128.33,real
2021-12-14 12:12:45.534022,127.88,real
2021-12-15 12:12:45.534022,127.64,real
2021-12-16 12:12:45.534022,127.13,real
2021-12-17 12:12:45.534022,125.17,real
2021-12-20 12:12:45.534022,125.84,real
2021-12-21 12:12:45.534022,125.1,real
2021-12-22 12:12:45.534022,126.28,real
2021-12-23 12:12:45.534022,126.18,real
2021-12-24 12:12:45.534022,127.13,real
2021-12-27 12:12:45.534022,120.85,real
2021-12-28 12:12:45.534022,123.61,real
2021-12-29 12:12:45.534022,124.54,real
2021-12-30 12:12:45.534022,120.85,real
2021-12-31 12:12:45.534022,120.22,real
2022-01-03 12:12:45.534022,120.27,real
2022-01-04 12:12:45.534022,118.96,real
2022-01-05 12:12:45.534022,118.87,real
2022-01-06 12:12:45.534022,118.46,real
2022-01-07 12:12:45.534022,118.06,real
2022-01-10 12:12:45.534022,116.66,real
2022-01-11 12:12:45.534022,116.05,real
2022-01-12 12:12:45.534022,116.47,real
2022-01-13 12:12:45.534022,116.79,real
2022-01-14 12:12:45.534022,116.73,real
2022-01-17 12:12:45.534022,115.81,real
2022-01-18 12:12:45.534022,118.5,real
2022-01-19 12:12:45.534022,117.1,real
2022-01-20 12:12:45.534022,116.92,real
2022-01-21 12:12:45.534022,116.9,real
2022-01-24 12:12:45.534022,118.84,real
2022-01-25 12:12:45.534022,119.91,real
2022-01-26 12:12:45.534022,121.58,real
2022-01-27 12:12:45.534022,123.02,real
2022-01-28 12:12:45.534022,123.57,real
2022-01-31 12:12:45.534022,124.09,real
2022-02-01 12:12:45.534022,122.58,real
2022-02-02 12:12:45.534022,123.76,real
2022-02-03 12:12:45.534022,123.11,real
2022-02-04 12:12:45.534022,125.93,real
2022-02-07 12:12:45.534022,127.4,real
2022-02-08 12:12:45.534022,127.06,real
2022-02-09 12:12:45.534022,128.97,real
2022-02-10 12:12:45.534022,129.75,real
2022-02-11 12:12:45.534022,130.63,real
2022-02-14 12:12:45.534022,131.62,real
2022-02-15 12:12:45.534022,132.63,real
2022-02-16 12:12:45.534022,133.35,real
2022-02-17 12:12:45.534022,133.91,real
2022-02-18 12:12:45.534022,133.66,real
2022-02-21 12:12:45.534022,136.04,real
2022-02-22 12:12:45.534022,138.02,real
2022-02-23 12:12:45.534022,138.22,real
2022-02-24 12:12:45.534022,135.34,real
2022-02-25 12:12:45.534022,134.83,real
2022-02-28 12:12:45.534022,135.03,real
2022-03-01 12:12:45.534022,132.87,real
2022-03-02 12:12:45.534022,133.59,real
2022-03-03 12:12:45.534022,134.76,real
2022-03-04 12:12:45.534022,134.21,real
2022-03-07 12:12:45.534022,132.94,real
2022-03-08 12:12:45.534022,131.58,real
2022-03-09 12:12:45.534022,130.82,real
2022-03-10 12:12:45.534022,129.35,real
2022-03-11 12:12:45.534022,128.82,real
2022-03-14 12:12:45.534022,136.1,real
2022-03-15 12:12:45.534022,134.26,real
2022-03-16 12:12:45.534022,132.52,real
2022-03-17 12:12:45.534022,134.5,real
2022-03-18 12:12:45.534022,133.57,real
2022-03-21 12:12:45.534022,135.53,real
2022-03-22 12:12:45.534022,137.25,real
2022-03-23 12:12:45.534022,137.78,real
2022-03-24 12:12:45.534022,137.15,real
2022-03-25 12:12:45.534022,137.24,real
2022-03-28 12:12:45.534022,137.02,real
2022-03-29 12:12:45.534022,137.79,real
2022-03-30 12:12:45.534022,133.52,real
2022-03-31 12:12:45.534022,132.69,real
2022-04-01 12:12:45.534022,130.15,real
2022-04-04 12:12:45.534022,129.94,real
2022-04-05 12:12:45.534022,129.18,real
2022-04-06 12:12:45.534022,124.97,real
2022-04-07 12:12:45.534022,124.35,real
2022-04-08 12:12:45.534022,123.92,real
2022-04-11 12:12:45.534022,122.07,real
2022-04-12 12:12:45.534022,121.97,real
2022-04-13 12:12:45.534022,124.18,real
2022-04-14 12:12:45.534022,122.51,real
2022-04-15 12:12:45.534022,121.35,real
2022-04-18 12:12:45.534022,123.86,real
2022-04-19 12:12:45.534022,125.93,real
2022-04-20 12:12:45.534022,126.62,real
2022-04-21 12:12:45.534022,126.07,real
2022-04-22 12:12:45.534022,125.68,real
2022-04-25 12:12:45.534022,126.22,real
2022-04-26 12:12:45.534022,124.35,real
2022-04-27 12:12:45.534022,123.96,real
2022-04-28 12:12:45.534022,123.94,real
2022-04-29 12:12:45.534022,125.64,real
2022-05-02 12:12:45.534022,127.04,real
2022-05-03 12:12:45.534022,127.96,real
2022-05-04 12:12:45.534022,128.76,real
2022-05-05 12:12:45.534022,128.1,real
2022-05-06 12:12:45.534022,129.06,real
2022-05-09 12:12:45.534022,128.3,real
2022-05-10 12:12:45.534022,129.25,real
2022-05-11 12:12:45.534022,131.35,real
2022-05-12 12:12:45.534022,131.47,real
2022-05-13 12:12:45.534022,131.94,real
2022-05-16 12:12:45.534022,132.13,real
2022-05-17 12:12:45.534022,130.02,real
2022-05-18 12:12:45.534022,130.15,real
2022-05-19 12:12:45.534022,130.27,real
2022-05-20 12:12:45.534022,128.89,real
2022-05-23 12:12:45.534022,129.39,real
2022-05-24 12:12:45.534022,128.55,real
2022-05-25 12:12:45.534022,127.73,real
2022-05-26 12:12:45.534022,126.37,real
2022-05-27 12:12:45.534022,125.98,real
2022-05-30 12:12:45.534022,126.14,real
2022-05-31 12:12:45.534022,126.56,real
2022-06-01 12:12:45.534022,126.17,real
2022-06-02 12:12:45.534022,129.15,real
2022-06-03 12:12:45.534022,138.32,real
2022-06-06 12:12:45.534022,139.85,real
2022-06-07 12:12:45.534022,138.25,real
2022-06-08 12:12:45.534022,139.1,real
2022-06-09 12:12:45.534022,136.19,real
2022-06-10 12:12:45.534022,135.06,real
2022-06-13 12:12:45.534022,135.74,real
2022-06-14 12:12:45.534022,132.21,real
2022-06-15 12:12:45.534022,133.04,real
2022-06-16 12:12:45.534022,132.52,real
2022-06-17 12:12:45.534022,137.4,real
2022-06-20 12:12:45.534022,135.92,real
2022-06-21 12:12:45.534022,137.67,real
2022-06-22 12:12:45.534022,134.44,real
2022-06-23 12:12:45.534022,129.13,real
2022-06-24 12:12:45.534022,130.75,real
2022-06-27 12:12:45.534022,132.9,real
2022-06-28 12:12:45.534022,133.6,real
2022-06-29 12:12:45.534022,135.03,real
2022-06-30 12:12:45.534022,138.37,real
2022-07-01 12:12:45.534022,132.94,real
2022-07-04 12:12:45.534022,129.66,real
2022-07-05 12:12:45.534022,128.48,real
2022-07-06 12:12:45.534022,131.17,real
2022-07-07 12:12:45.534022,133.8,real
2022-07-08 12:12:45.534022,134.39,real
2022-07-11 12:12:45.534022,136.89,real
2022-07-12 12:12:45.534022,139.27,real
2022-07-13 12:12:45.534022,138.84,real
2022-07-14 12:12:45.534022,139.43,real
2022-07-15 12:12:45.534022,140.15,real
2022-07-18 12:12:45.534022,141.18,real
2022-07-19 12:12:45.534022,142.88,real
2022-07-20 12:12:45.534022,142.78,real
2022-07-21 12:12:45.534022,140.83,real
2022-07-22 12:12:45.534022,137.96,real
2022-07-25 12:12:45.534022,136.19,real
2022-07-26 12:12:45.534022,135.11,real
2022-07-27 12:12:45.534022,135.72,real
2022-07-28 12:12:45.534022,137.06,real
2022-07-29 12:12:45.534022,135.67,real
2022-08-01 12:12:45.534022,135.02,real
2022-08-02 12:12:45.534022,137.85,real
2022-08-03 12:12:45.534022,137.08,real
2022-08-04 12:12:45.534022,138.44,real
2022-08-05 12:12:45.534022,142.06,real
2022-08-08 12:12:45.534022,142.8,real
2022-08-09 12:12:45.534022,141.86,real
2022-08-10 12:12:45.534022,140.71,real
2022-08-11 12:12:45.534022,141.19,real
2022-08-12 12:12:45.534022,141.12,real
2022-08-15 12:12:45.534022,137.62,real
2022-08-16 12:12:45.534022,138.08,real
2022-08-17 12:12:45.534022,140.83,real
2022-08-18 12:12:45.534022,140.47,real
2022-08-19 12:12:45.534022,141.0,real
2022-08-22 12:12:45.534022,139.18,real
2022-08-23 12:12:45.534022,137.18,real
2022-08-24 12:12:45.534022,139.06,real
2022-08-25 12:12:45.534022,139.92,real
2022-08-26 12:12:45.534022,138.13,real
2022-08-29 12:12:45.534022,130.88,real
2022-08-30 12:12:45.534022,129.18,real
2022-08-31 12:12:45.534022,127.15,real
2022-09-01 12:12:45.534022,128.25,real
2022-09-02 12:12:45.534022,128.54,real
2022-09-05 12:12:45.534022,128.08,real
2022-09-06 12:12:45.534022,129.12,real
2022-09-07 12:12:45.534022,129.22,real
2022-09-08 12:12:45.534022,130.79,real
2022-09-09 12:12:45.534022,132.04,real
2022-09-12 12:12:45.534022,131.81,real
2022-09-13 12:12:45.534022,132.34,real
2022-09-14 12:12:45.534022,131.64,real
2022-09-15 12:12:45.534022,132.48,real
2022-09-16 12:12:45.534022,132.61,real
2022-09-19 12:12:45.534022,129.47,real
2022-09-20 12:12:45.534022,131.5,real
2022-09-21 12:12:45.534022,132.54,real
2022-09-22 12:12:45.534022,134.01,real
2022-09-23 12:12:45.534022,134.93,real
2022-09-26 12:12:45.534022,136.56,real
2022-09-27 12:12:45.534022,137.79,real
2022-09-28 12:12:45.534022,139.07,real
2022-09-29 12:12:45.534022,138.37,real
2022-09-30 12:12:45.534022,135.55,real
2022-10-03 12:12:45.534022,134.74,real
2022-10-04 12:12:45.534022,133.23,real
2022-10-05 12:12:45.534022,133.98,real
2022-10-06 12:12:45.534022,130.38,real
2022-10-07 12:12:45.534022,130.31,real
2022-10-10 12:12:45.534022,129.58,real
2022-10-11 12:12:45.534022,128.45,real
2022-10-12 12:12:45.534022,129.66,real
2022-10-13 12:12:45.534022,127.79,real
2022-10-14 12:12:45.534022,126.72,real
2022-10-17 12:12:45.534022,127.71,real
2022-10-18 12:12:45.534022,128.47,real
2022-10-19 12:12:45.534022,129.19,real
2022-10-20 12:12:45.534022,130.66,real
2022-10-21 12:12:45.534022,127.25,real
2022-10-24 12:12:45.534022,127.69,real
2022-10-25 12:12:45.534022,125.49,real
2022-10-26 12:12:45.534022,127.27,real
2022-10-27 12:12:45.534022,127.73,real
2022-10-28 12:12:45.534022,126.3,real
2022-10-31 12:12:45.534022,124.93,real
2022-11-01 12:12:45.534022,125.31,real
2022-11-02 12:12:45.534022,122.71,real
2022-11-03 12:12:45.534022,122.01,real
2022-11-04 12:12:45.534022,121.74,real
2022-11-07 12:12:45.534022,122.76,real
2022-11-08 12:12:45.534022,121.63,real
2022-11-09 12:12:45.534022,118.81,real
2022-11-10 12:12:45.534022,121.51,real
2022-11-11 12:12:45.534022,125.5,real
2022-11-14 12:12:45.534022,125.74,real
2022-11-15 12:12:45.534022,122.23,real
2022-11-16 12:12:45.534022,118.82,real
2022-11-17 12:12:45.534022,117.75,real
2022-11-18 12:12:45.534022,117.8,real
2022-11-21 12:12:45.534022,117.57,real
2022-11-22 12:12:45.534022,121.79,real
2022-11-23 12:12:45.534022,120.04,real
2022-11-24 12:12:45.534022,121.52,real
2022-11-25 12:12:45.534022,122.94,real
2022-11-28 12:12:45.534022,122.51,real
2022-11-29 12:12:45.534022,128.3,real
2022-11-30 12:12:45.534022,129.9,real
2022-12-01 12:12:45.534022,132.69,real
2022-12-02 12:12:45.534022,132.93,real
2022-12-05 12:12:45.534022,135.01,real
2022-12-06 12:12:45.534022,134.77,real
2022-12-07 12:12:45.534022,138.51,real
2022-12-08 12:12:45.534022,138.29,real
2022-12-09 12:12:45.534022,138.2,real
2022-12-12 12:12:45.534022,136.83,real
2022-12-13 12:12:45.534022,134.47,real
2022-12-14 12:12:45.534022,136.96,real
2022-12-15 12:12:45.534022,138.34,real
2022-12-16 12:12:45.534022,140.04,real
2022-12-19 12:12:45.534022,137.39,real
2022-12-20 12:12:45.534022,141.23,real
2022-12-21 12:12:45.534022,143.17,real
2022-12-22 12:12:45.534022,144.2,real
2022-12-23 12:12:45.534022,144.34,real
2022-12-26 12:12:45.534022,144.52,real
2022-12-27 12:12:45.534022,146.09,real
2022-12-28 12:12:45.534022,147.64,real
2022-12-29 12:12:45.534022,146.68,real
2022-12-30 12:12:45.534022,149.1,real
2023-01-02 12:12:45.534022,148.75,real
2023-01-03 12:12:45.534022,148.37,real
2023-01-04 12:12:45.534022,146.18,real
2023-01-05 12:12:45.534022,146.49,real
2023-01-06 12:12:45.534022,148.9,real
2023-01-09 12:12:45.534022,149.16,real
2023-01-10 12:12:45.534022,148.67,real
2023-01-11 12:12:45.534022,147.41,real
2023-01-12 12:12:45.534022,147.5,real
2023-01-13 12:12:45.534022,147.27,real
2023-01-16 12:12:45.534022,147.78,real
2023-01-17 12:12:45.534022,147.05,real
2023-01-18 12:12:45.534022,149.21,real
2023-01-19 12:12:45.534022,150.57,real
2023-01-20 12:12:45.534022,149.86,real
2023-01-23 12:12:45.534022,142.36,real
2023-01-24 12:12:45.534022,140.16,real
2023-01-25 12:12:45.534022,138.87,real
2023-01-26 12:12:45.534022,141.28,real
2023-01-27 12:12:45.534022,142.14,real
2023-01-30 12:12:45.534022,140.88,real
2023-01-31 12:12:45.534022,141.65,real
2023-02-01 12:12:45.534022,142.42,real
2023-02-02 12:12:45.534022,140.02,real
2023-02-03 12:12:45.534022,141.06,real
2023-02-06 12:12:45.534022,140.89,real
2023-02-07 12:12:45.534022,141.55,real
2023-02-08 12:12:45.534022,142.6,real
2023-02-09 12:12:45.534022,141.11,real
2023-02-10 12:12:45.534022,143.7,real
2023-02-13 12:12:45.534022,143.55,real
